codigo_ibge,anomes_s,cebas_cnpj_entidade_s,cebas_razao_social_entidade_s,cebas_status_certificacao_s,cebas_cod_status_certificacao_i,cebas_dt_inicio_certificacao_s,cebas_dt_fim_certificacao_s,cebas_dt_extracao_dados_s
310350,202410,21.292.081/0001-10,BENEFICÊNCIA EVANGÉLICA ARAGUARINA - B.E.A,VIGENTE,2,30/01/2018,31/12/2024,24/10/2024
317020,202410,21.296.249/0001-66,APARU ASSOCIAÇÃO DOS PARAPLÉGICOS DE UBERLÂNDIA,VIGENTE,2,30/07/2021,31/12/2025,24/10/2024
313700,202410,21.297.148/0001-00,LAR DOS IDOSOS MONSENHOR OTAVIANO DA SOCIEDADE DE SAO VICENTE DE PAULO,VIGENTE,2,22/03/2022,31/12/2026,24/10/2024
313940,202410,21.299.391/0001-67,DAREI DIVISÃO DE ASSISTÊNCIA E RECUPERAÇÃO. EDUCAÇÃO E INTEGRAÇÃO,VIGENTE,2,22/03/2022,31/12/2026,24/10/2024
311830,202410,21.300.520/0001-90,LAR DO MENOR AMPARADO,VIGENTE,2,29/05/2018,31/12/2024,24/10/2024
431140,202410,21.314.985/0001-08,ASSOCIAÇÃO ABRIGO SÃO CHICO,VIGENTE,2,08/12/2021,31/12/2025,24/10/2024
316710,202410,02.131.774/0001-87,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,10/02/2020,31/12/2026,24/10/2024
261160,202410,02.132.001/0001-15,INSTITUTO FILADELFIA,VIGENTE,2,30/07/2018,31/12/2024,24/10/2024
313420,202410,21.330.295/0001-34,OBRAS SOCIAIS DO CENTRO ESPÍRITA ADOLFO BEZERRA DE MENEZES,VIGENTE,2,28/04/2018,31/12/2024,24/10/2024
354140,202410,02.133.458/0001-44,ASSOCIAÇÃO DE PEREGRINAÇÃO DO ROSÁRIO DE PRESIDENTE PRUDENTE,VIGENTE,2,04/08/2022,03/08/2027,24/10/2024
314330,202410,21.353.925/0001-96,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MONTES CLAROS,VIGENTE,2,13/10/2022,12/10/2025,24/10/2024
313510,202410,21.374.814/0001-66,ASILO SÃO VICENTE DE PAULO,VIGENTE,2,01/01/2024,31/12/2026,24/10/2024
315170,202410,21.383.930/0001-41,LAR NOSSA SENHORA DAS GRAÇAS,VIGENTE,2,29/06/2018,31/12/2024,24/10/2024
315690,202410,21.391.241/0001-89,INSTITUTO MADIBA,VIGENTE,2,05/08/2022,04/08/2025,24/10/2024
313300,202410,21.391.453/0001-66,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,12/04/2020,31/12/2024,24/10/2024
313780,202410,21.404.397/0001-57,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VÁLIDA,1,30/12/2019,31/12/2023,24/10/2024
310200,202410,21.407.275/0001-14,LAR SÃO VICENTE DE PAULO DE ALTEROSA,VIGENTE,2,13/07/2020,31/12/2026,24/10/2024
310710,202410,21.408.711/0001-70,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,10/11/2021,31/12/2025,24/10/2024
310830,202410,21.416.987/0001-08,ASSOCIACAO DE PAIS E AMIGOS DO EXCEPCIONAL DE BORDA DA MATA,VIGENTE,2,01/04/2018,31/12/2024,24/10/2024
312830,202410,21.417.837/0001-00,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE GUARANÉSIA,VIGENTE,2,30/12/2021,29/12/2026,24/10/2024
311870,202410,21.419.502/0001-21,ASILO DIVINO ESPIRITO SANTO,VIGENTE,2,28/06/2020,31/12/2026,24/10/2024
313990,202410,21.422.019/0001-04,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MARIA DA FÉ,VIGENTE,2,01/06/2020,31/12/2026,24/10/2024
310160,202410,21.426.044/0001-58,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VÁLIDA,1,07/07/2019,31/12/2023,24/10/2024
313490,202410,21.430.061/0001-69,ASSOCIACAO JACUTINGUENSE DE PROTECAO A CRIANCA,VIGENTE,2,12/06/2021,31/12/2025,24/10/2024
352260,202410,02.143.395/0001-07,ASSOCIAÇÃO DOWN DE ITAPIRA,VIGENTE,2,28/04/2018,31/12/2024,24/10/2024
355030,202410,00.214.708/0001-45,ASSOCIAÇÃO BENEFICENTE BENEDITO PACHECO,VIGENTE,2,02/02/2019,31/12/2025,24/10/2024
411520,202410,21.500.254/0001-49,ENTIDADE ECUMENICA DE AMOR AO PROXIMO,VIGENTE,2,30/01/2022,29/01/2027,24/10/2024
310620,202410,21.507.934/0001-94,FUNDAÇÃO VICINTIN,VIGENTE,2,28/02/2022,27/02/2025,24/10/2024
310620,202410,21.516.315/0001-66,GRUPO DE DESENVOLVIMENTO COMUNITÁRIO,VÁLIDA,1,29/12/2017,28/12/2020,24/10/2024
313670,202410,02.152.286/0001-56,FUNDAÇÃO MARIA MÃE,VIGENTE,2,30/07/2018,31/12/2024,24/10/2024
352680,202410,02.153.077/0001-27,REDE DO CÂNCER DE LENÇÓIS PAULISTA,VIGENTE,2,21/12/2021,31/12/2027,24/10/2024
312600,202410,00.215.385/0001-04,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE FLORESTAL,VIGENTE,2,16/05/2020,31/12/2026,24/10/2024
330455,202410,21.544.999/0001-00,ASSOCIAÇÃO AVIVA DE OBRAS SOCIAIS,VIGENTE,2,06/09/2024,05/09/2027,24/10/2024
314590,202410,02.155.052/0001-62,LAR COMUNITÁRIO FREDERICO OZANAN,VIGENTE,2,29/09/2018,31/12/2024,24/10/2024
313670,202410,21.562.194/0001-99,INSTITUTO JESUS,VIGENTE,2,01/01/2021,31/12/2024,24/10/2024
130260,202410,21.567.173/0001-66,CENTRO SOCIAL CAMINHO SEGURO,VIGENTE,2,27/10/2020,31/12/2024,24/10/2024
313670,202410,21.569.850/0001-85,SOCIEDADE EUNICE WEAVER,VÁLIDA,1,01/01/2015,31/12/2017,24/10/2024
313670,202410,21.580.071/0001-80,CONSELHO CENTRAL DIOCESANO DA SSVP,VIGENTE,2,01/02/2021,31/12/2025,24/10/2024
520800,202410,02.158.129/0001-58,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS -APAE,VIGENTE,2,26/12/2019,31/12/2025,24/10/2024
313670,202410,21.583.075/0001-12,ASSOCIACAO DE ASSISTENCIA SOCIAL PADRE JOAO EMILIO,VIGENTE,2,10/04/2020,31/12/2024,24/10/2024
313670,202410,21.590.393/0001-00,INSTITUTO PROFISSIONAL DOM ORIONE,VIGENTE,2,01/01/2020,31/12/2025,24/10/2024
313670,202410,21.597.190/0001-46,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE JUIZ DE FORA,VÁLIDA,1,01/01/2020,31/12/2023,24/10/2024
315360,202410,21.606.363/0001-45,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS-APAE DE PRUDENTE DE MORAIS,VIGENTE,2,31/10/2019,31/12/2025,24/10/2024
313670,202410,21.607.742/0001-50,LAR DE IDOSOS SANTA LUIZA DE MARILLAC,VIGENTE,2,22/03/2022,31/12/2026,24/10/2024
311890,202410,21.608.716/0001-46,LAR DOS IDOSOS SAGRADO CORAÇÃO DE JESUS,VIGENTE,2,28/04/2018,31/12/2024,24/10/2024
313670,202410,21.609.045/0001-38,ABRIGO SANTA HELENA DE JUIZ DE FORA,VÁLIDA,1,29/08/2019,31/12/2023,24/10/2024
313670,202410,21.614.326/0001-89,ASSISTÊNCIA SOCIAL NOSSA SENHORA DA GLÓRIA,VIGENTE,2,29/05/2020,31/12/2026,24/10/2024
313670,202410,21.618.418/0001-37,SOCIEDADE BENEFICENTE SOPA DOS POBRES,VIGENTE,2,18/06/2021,17/06/2026,24/10/2024
312320,202410,21.618.461/0001-00,ASSOCIAÇÃO ESTAÇÃO CULTURA SOCIAL E INCLUSÃO DIGITAL,VIGENTE,2,06/09/2024,05/09/2027,24/10/2024
313750,202410,00.216.639/0001-09,CONSELHO CENTRAL DE LAGOA FORMOSA DA SSVP,VIGENTE,2,13/08/2021,31/12/2025,24/10/2024
510790,202410,02.166.695/0001-01,LAR VICENTINO OBRA UNIDA À SOCIEDADE DE SÃO VICENTE DE PAULO,VIGENTE,2,26/02/2021,31/12/2025,24/10/2024
521770,202410,02.167.765/0001-46,OBRA UNIDA À SOCIEDADE SÃO VICENTE DE PAULO,VIGENTE,2,22/03/2022,31/12/2026,24/10/2024
352640,202410,02.170.340/0001-96,ASSOCIAÇÃO AMIZADE DA TERCEIRA IDADE DE LARANJAL PAULISTA,VIGENTE,2,17/11/2019,31/12/2025,24/10/2024
310950,202410,02.171.255/0001-42,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CABO VERDE,VIGENTE,2,01/03/2019,31/12/2025,24/10/2024
310620,202410,21.715.904/0001-73,INSTITUTO MINEIRO DE PREVENÇÃO E ASSISTÊNCIA AO CÂNCER - IMPAC,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
311860,202410,21.725.056/0001-83,CENTRO DE ATENDIMENTO E INCLUSÃO SOCIAL - CAIS,VIGENTE,2,18/05/2021,31/12/2025,24/10/2024
310620,202410,21.728.779/0001-36,CENTRO DE INTEGRAÇÃO EMPRESA-ESCOLA DE MINAS GERAIS,VÁLIDA,1,07/11/2019,06/11/2022,24/10/2024
410980,202410,02.174.089/0001-38,NÚCLEO ASSISTENCIAL ALIMENTAÇÃO MAIOR-NALMA,VIGENTE,2,29/05/2018,31/12/2024,24/10/2024
230440,202410,21.745.041/0001-87,WE WORLD - GVC BRASIL,VIGENTE,2,13/08/2021,31/12/2025,24/10/2024
355030,202410,02.177.560/0001-41,INSTITUTO BENEFICENTE ACONCHEGO,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
354970,202410,21.795.959/0001-30,ASSOCIAÇÃO MOBILIZANDO AMIGOS PELO AMOR - MAPEAR,VÁLIDA,1,30/09/2019,31/12/2023,24/10/2024
314400,202410,02.179.628/0001-21,ASSOCIAÇÃO LAR DOS IDOSOS DESAMPARADOS PADRE JULIO MARIA DE LOMBAERDE,VIGENTE,2,29/09/2020,31/12/2026,24/10/2024
270430,202410,02.180.731/0001-91,CASA PARA VELHICE LUIZA DE MARILLAC,VÁLIDA,1,25/11/2019,31/12/2023,24/10/2024
410740,202410,02.181.560/0001-15,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ENEAS MARQUES,VIGENTE,2,17/11/2021,31/12/2025,24/10/2024
410725,202410,02.184.137/0001-79,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE DOURADINA,VIGENTE,2,11/06/2021,31/12/2025,24/10/2024
352430,202410,02.188.408/0001-64,ASSOCIAÇÃO DO BEM COMUM AO DOWN DE JABOTICABAL,VIGENTE,2,22/09/2019,31/12/2025,24/10/2024
421680,202410,02.188.582/0001-07,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SÃO JOSÉ DO CERRITO,VIGENTE,2,01/09/2019,31/12/2025,24/10/2024
314930,202410,21.896.121/0001-33,LAR PARA IDOSOS IRMÃ TEREZA - LAIITE,VÁLIDA,1,01/04/2021,31/03/2024,24/10/2024
352730,202410,02.191.772/0001-83,CLÍNICA INTERDISCIPLINAR EDUCACIONAL DE LOUVEIRA,VIGENTE,2,06/07/2020,31/12/2024,24/10/2024
430550,202410,02.192.040/0001-08,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CIRIACO,VIGENTE,2,20/10/2020,31/12/2026,24/10/2024
130260,202410,21.929.495/0001-08,ASSOCIAÇÃO DE APOIO LAR VITORIAS,VIGENTE,2,22/11/2023,21/11/2026,24/10/2024
313380,202410,21.938.605/0001-06,ABEASF - ASSOCIAÇÃO BENEFICENTE ANTONIO SOARES FREITAS,VIGENTE,2,30/07/2021,31/12/2027,24/10/2024
150442,202410,21.970.950/0001-19,INSTITUTO PARAENSE DE EDUCAÇÃO E ARTE -IPEA,VIGENTE,2,29/12/2020,31/12/2024,24/10/2024
355710,202410,02.197.503/0001-24,INSTITUTO DO DEFICIENTE AUDIO VISUAL DE VOTUPORANGA,VIGENTE,2,29/05/2018,31/12/2024,24/10/2024
313720,202410,21.995.527/0001-73,LAR SAO VICENTE DE LAGOA DA PRATA,VIGENTE,2,30/06/2020,31/12/2024,24/10/2024
313720,202410,21.995.683/0001-34,SERVIÇO DE OBRAS SOCIAIS - SOS,VIGENTE,2,01/06/2020,31/12/2024,24/10/2024
170070,202410,02.201.735/0001-09,ASSOCIACAO PAIS AMIGOS DOS EXEPCIONAIS DE ALVORADA-APAE,VIGENTE,2,29/12/2020,31/12/2024,24/10/2024
313940,202410,22.050.553/0001-91,LAR SÃO VICENTE DE PAULO DE MANHUAÇU,VIGENTE,2,01/04/2018,31/12/2024,24/10/2024
311370,202410,22.052.849/0001-41,LAR DOS IDOSOS SÃO VICENTE DE PAULO DE CARLOS CHAGAS/MG DA SSVP,VIGENTE,2,29/09/2018,31/12/2024,24/10/2024
314430,202410,22.054.068/0001-96,LAR DOS IDOSOS SÃO VICENTE DE PAULO,VIGENTE,2,01/06/2020,31/05/2025,24/10/2024
311940,202410,22.054.373/0001-88,CRIANÇAS DO MUNDO,VIGENTE,2,20/10/2021,31/12/2025,24/10/2024
314535,202410,22.057.491/0001-40,INSTITUTO EDUCACIONAL ASSISTENCIAL NOSSA SENHORA DAS NEVES IEDUCAN,VIGENTE,2,18/10/2019,31/12/2025,24/10/2024
316860,202410,22.057.632/0001-24,O NINHO - CENTRO DE ACOLHIMENTO E DEFESA DA CRIANÇA E ADOLESCENTE,VIGENTE,2,07/03/2022,06/03/2025,24/10/2024
311340,202410,22.057.970/0001-66,LAR DOS IDOSOS MONSENHOR ROCHA DE CARATINGA,VIGENTE,2,22/02/2020,31/12/2026,24/10/2024
310790,202410,02.207.184/0001-90,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BOM REPOUSO,VIGENTE,2,06/11/2018,31/12/2024,24/10/2024
412090,202410,02.208.857/0001-27,PROJETO GENTE DE QUEDAS DO IGUAÇU,VIGENTE,2,30/01/2018,31/12/2024,24/10/2024
355150,202410,02.209.380/0001-02,ASSOCIAÇÃO DA CRIANÇA ABRIGADA DE SERRANA,VIGENTE,2,05/03/2018,31/12/2024,24/10/2024
314800,202410,22.099.995/0001-22,OBRAS SOCIAIS EURIPEDES BARSANULFO,VIGENTE,2,09/04/2021,31/12/2025,24/10/2024
314500,202410,02.210.221/0001-10,LAR DOS IDOSOS PADRE PANFILIO,VIGENTE,2,01/06/2020,31/12/2026,24/10/2024
313840,202410,22.151.070/0001-83,ASILO SANTO ANTONIO,VIGENTE,2,01/01/2024,31/12/2026,24/10/2024
411390,202410,02.215.404/0001-28,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MALLET,VIGENTE,2,08/02/2018,31/12/2024,24/10/2024
354520,202410,22.168.395/0001-79,ASSOCIACAO CASA NAIM SALTO,VIGENTE,2,30/06/2019,31/12/2025,24/10/2024
420845,202410,02.216.998/0001-91,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITAPOÁ,VIGENTE,2,17/05/2020,16/05/2025,24/10/2024
313920,202410,02.217.712/0001-92,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MALACACHETA,VIGENTE,2,05/03/2018,31/12/2024,24/10/2024
354220,202410,02.222.160/0001-00,CASA DE PROTEÇÃO INTEGRAL AO ADULTO DE RANCHARIA,VIGENTE,2,30/01/2018,31/12/2024,24/10/2024
313753,202410,22.228.290/0001-68,LAR VICENTINO DE LAGOA GRANDE,VIGENTE,2,29/06/2020,31/12/2026,24/10/2024
317020,202410,22.228.902/0001-12,FUNDAÇÃO DE AÇÃO SOCIAL EVANGÉLICA REVERENDO ADÃO BOMTEMPO,VIGENTE,2,31/01/2020,31/12/2024,24/10/2024
314310,202410,22.229.389/0001-84,ASSOCIAÇÃO DE DEFICIENTES DE MONTE CARMELO,VIGENTE,2,07/12/2022,06/12/2025,24/10/2024
313900,202410,22.229.967/0001-82,LAR SÃO VICENTE DE PAULO,VIGENTE,2,01/01/2020,31/12/2025,24/10/2024
317020,202410,22.232.706/0001-11,GRUPO ESPÍRITA ANDRÉ LUIZ,VIGENTE,2,13/05/2022,12/05/2025,24/10/2024
310620,202410,02.223.606/0001-11,FUNDAÇÃO METODISTA DE AÇÃO SOCIAL E CULTURAL,VIGENTE,2,28/04/2018,31/12/2024,24/10/2024
311930,202410,22.238.505/0001-21,APAE- ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE COROMANDEL,VÁLIDA,1,24/10/2017,31/12/2023,24/10/2024
315630,202410,02.224.162/0001-39,ASILO SÃO VICENTE DE PAULO DE RODEIRO,VIGENTE,2,11/05/2020,31/12/2024,24/10/2024
313710,202410,22.243.356/0001-99,ABRIGO ANTÔNIA DUARTE CAIXETA,VIGENTE,2,30/07/2018,31/12/2024,24/10/2024
353070,202410,02.224.518/0001-34,ASSOCIAÇÃO COMUNITÁRIA MARTINHO PRADO JUNIOR,VIGENTE,2,26/06/2020,31/12/2024,24/10/2024
313620,202410,02.225.066/0001-05,ASSOCIAÇÃO DE COOPERAÇÃO E INTEGRAÇÃO DOS PORTADORES DEFICIÊNCIA DE JOÃO MONLEVADE,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
150613,202410,02.226.859/0001-49,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE REDENÇÃO,VIGENTE,2,12/04/2024,11/04/2027,24/10/2024
420400,202410,02.228.940/0001-68,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CATANDUVAS,VIGENTE,2,08/03/2019,31/12/2025,24/10/2024
412530,202410,02.229.080/0001-87,APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SÃO JORGE DO IVAI,VIGENTE,2,08/02/2020,31/12/2026,24/10/2024
313950,202410,22.295.638/0001-30,INSTITUTO DOS MISSIONÁRIOS SACRAMENTINOS DE NOSSA SENHORA,VIGENTE,2,26/06/2020,31/12/2024,24/10/2024
313950,202410,22.296.149/0001-00,ABRIGO SAO VICENTE DE PAULO,VIGENTE,2,28/11/2019,31/12/2025,24/10/2024
250750,202410,02.229.875/0001-95,NUCLEO DE APOIO A CRIANCA COM CANCER DO ESTADO DA PARAIBA NACC - PB,VIGENTE,2,29/12/2020,31/12/2024,24/10/2024
314000,202410,22.389.787/0001-68,OBRAS SOCIAIS DE AUXILIO À INFANCIA E A MATERNIDADE MONSENHOR HORTA,VÁLIDA,1,01/01/2021,31/12/2023,24/10/2024
330580,202410,02.242.994/0001-88,LAR TIA ANASTÁCIA,VIGENTE,2,01/04/2018,31/12/2024,24/10/2024
350950,202410,02.243.432/0001-59,CENTRO SÓCIO EDUCATIVO SEMENTE ESPERANÇA,VIGENTE,2,13/04/2020,31/12/2026,24/10/2024
410830,202410,22.440.900/0001-92,ASSOCIAÇÃO UM CHUTE PARA O FUTURO,VIGENTE,2,26/06/2020,31/12/2024,24/10/2024
310620,202410,22.441.463/0001-21,FUNDAÇÃO CDL BH,VÁLIDA,1,29/05/2021,28/05/2024,24/10/2024
314930,202410,22.441.547/0001-65,FUNDAÇÃO JOSÉ HILÁRIO DE SOUZA,VIGENTE,2,30/07/2018,31/12/2024,24/10/2024
310620,202410,22.442.156/0001-65,ABRIGO FREI OTTO,VIGENTE,2,17/07/2020,31/12/2024,24/10/2024
310620,202410,22.473.703/0001-70,ASSOCIAÇÃO DE APOIO A DEFICIÊNCIA NOSSA SENHORA DAS GRAÇAS - AGRAÇA,VIGENTE,2,27/05/2021,31/12/2025,24/10/2024
355280,202410,22.474.228/0001-56,ONG SEMENTES DO AMANHA,VIGENTE,2,07/06/2022,06/06/2025,24/10/2024
500230,202410,02.248.876/0001-87,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BRASILÂNDIA,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
521190,202410,02.251.270/0001-09,ASSOCIAÇÃO DE BENEFICÊNCIA ALBERGUE SÃO VICENTE DE PAULO,VÁLIDA,1,28/06/2019,31/12/2023,24/10/2024
420240,202410,22.528.347/0001-44,ASSOCIAÇÃO CASA DE ACOLHIDA SÃO FELIPE NÉRI,VIGENTE,2,28/05/2020,31/12/2024,24/10/2024
311180,202410,02.254.285/0001-12,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CANÁPOLIS,VIGENTE,2,22/05/2020,31/12/2026,24/10/2024
311350,202410,02.254.757/0001-37,ASILO SÃO VICENTE DE PAULO,VIGENTE,2,26/10/2020,31/12/2026,24/10/2024
355220,202410,22.551.390/0001-20,INSTITUTO EDUCACIONAL E SOCIAL PARA DESENVOLVIMENTO DE APRENDIZAGEM,VIGENTE,2,31/08/2020,31/12/2024,24/10/2024
320115,202410,02.257.851/0001-40,APAE - ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BREJETUBA-ES,VÁLIDA,1,24/08/2017,23/08/2020,24/10/2024
314310,202410,22.604.680/0001-95,CONSELHO CENTRAL DE MONTE CARMELO DA SSVP,VÁLIDA,1,25/10/2019,31/12/2023,24/10/2024
310890,202410,22.633.254/0001-80,CASA DE CONVIVÊNCIA JOSÉ CAETANO PEREIRA,VÁLIDA,1,25/11/2019,31/12/2023,24/10/2024
320180,202410,02.263.587/0001-57,ASSOCIACAO PESTALOZZI DE DIVINO DE SAO LOURENCO,VIGENTE,2,19/02/2021,31/12/2027,24/10/2024
291640,202410,22.638.136/0001-64,CENTRO DE REABILITACAO EQUOTERAPIA MANUELA - CREM,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
310620,202410,22.643.399/0001-61,ASSOCIAÇÃO DE RESGASTE DA DIGNIDADE HUMANA PROVIDENCIA DIVINA,VÁLIDA,1,22/12/2017,21/12/2020,24/10/2024
310620,202410,22.643.837/0001-91,ASSOCIAÇÃO COMUNITÁRIA DO BAIRRO DA FELICIDADE,VIGENTE,2,13/08/2021,31/12/2025,24/10/2024
350070,202410,02.264.975/0001-52,ASSOCIAÇÃO DE AMIGOS E FAMILIARES DAS PESSOAS PORTADORAS DE CÂNCER EM AGUDOS,VIGENTE,2,12/11/2021,11/11/2026,24/10/2024
310730,202410,02.265.768/0001-12,APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BOCAIUVA,VIGENTE,2,21/12/2020,31/12/2026,24/10/2024
314330,202410,22.679.435/0001-47,LAR NOSSA SENHORA DO PERPETUO SOCORRO,VÁLIDA,1,16/10/2017,31/12/2023,24/10/2024
314330,202410,22.682.173/0001-70,LAR SÃO VICENTE DE PAULO DE MONTES CLAROS,VÁLIDA,1,28/02/2021,27/02/2024,24/10/2024
250180,202410,22.690.582/0001-18,ABFB ALIANCA BAYEUX FRANCO-BRASILEIRA,VIGENTE,2,16/05/2023,15/05/2026,24/10/2024
314140,202410,22.692.289/0001-90,ASSOCIAÇÃO COMUNITÁRIA DO MUNICÍPIO DE MEDINA,VIGENTE,2,10/02/2018,31/12/2024,24/10/2024
314630,202410,22.695.548/0001-36,ASSOCIACAO COMUNITARIA DE PADRE PARAISO,VIGENTE,2,25/03/2021,31/12/2027,24/10/2024
311940,202410,22.703.706/0001-52,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CORONEL FABRICIANO,VIGENTE,2,24/03/2018,31/12/2024,24/10/2024
313130,202410,22.704.043/0001-90,ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA DE IPATINGA,VIGENTE,2,29/06/2020,28/06/2025,24/10/2024
313580,202410,22.705.537/0001-90,CONSELHO DE AMIGOS DAS CRIANÇAS DE JEQUITINHONHA,VIGENTE,2,10/11/2021,09/11/2026,24/10/2024
310670,202410,22.733.919/0001-27,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VÁLIDA,1,18/09/2017,31/12/2023,24/10/2024
310670,202410,22.734.412/0001-98,PROJETO VIDA E VERDE,VIGENTE,2,13/07/2020,31/12/2026,24/10/2024
313010,202410,22.737.464/0001-18,ASSOCIAÇÃO DE PAIS AMIGOS E EXCEPCIONAIS DE IGARAPÉ,VIGENTE,2,01/03/2021,31/12/2027,24/10/2024
310670,202410,22.737.621/0001-95,ASSOCIAÇÃO DOS DEFICIENTES FÍSICOS DE BETIM,VIGENTE,2,30/06/2019,31/12/2025,24/10/2024
314640,202410,02.274.106/0001-09,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PAINEIRAS,VIGENTE,2,12/05/2020,31/12/2026,24/10/2024
315280,202410,02.276.026/0001-92,LAR SÃO VICENTE DE PAULO,VIGENTE,2,28/08/2021,27/08/2026,24/10/2024
520450,202410,22.762.329/0001-22,ASSOCIAÇÃO CENTRO JUVENTUDE PELA VIDA,VIGENTE,2,30/07/2020,31/12/2024,24/10/2024
130260,202410,22.812.325/0001-01,NUCLEO DE AMPARO SOCIAL TOMAS DE AQUINO,VIGENTE,2,13/07/2021,31/12/2025,24/10/2024
355730,202410,02.281.536/0001-58,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ESTIVA GERBI,VIGENTE,2,29/09/2018,31/12/2024,24/10/2024
410690,202410,02.282.758/0001-95,LAR INFANTIL SOL AMIGO,VIGENTE,2,28/06/2020,31/12/2026,24/10/2024
320500,202410,22.941.057/0001-28,IAV - INSTITUTO AGUA VIVA,VIGENTE,2,06/09/2024,05/09/2027,24/10/2024
314510,202410,22.957.567/0001-93,LAR SAO VICENTE DE PAULO,VIGENTE,2,13/08/2021,31/12/2025,24/10/2024
530010,202410,00.229.875/0001-60,GRUPO LUZ & CURA,VÁLIDA,1,25/11/2017,31/12/2023,24/10/2024
310620,202410,02.298.782/0001-12,SOCIEDADE ARTÍSTICA MIRIM DE BELO HORIZONTE - PROJETO CARIÚNAS,VIGENTE,2,12/05/2020,31/12/2026,24/10/2024
314560,202410,22.987.945/0001-81,OBRAS ASSISTENCIAIS SANTO ANTONIO SSVP,VIGENTE,2,28/06/2020,31/12/2026,24/10/2024
130120,202410,23.000.839/0001-25,ASSOCIAÇÃO PESTALOZZI DE COARI,VIGENTE,2,30/06/2019,31/12/2025,24/10/2024
311480,202410,02.300.985/0001-04,SOCIEDADE BENEFICENTE NOSSO LAR,VIGENTE,2,21/10/2021,31/12/2025,24/10/2024
317020,202410,02.302.871/0001-95,OSC SOS AÇÃO MULHER E FAMÍLIA DE UBERLÂNDIA,VÁLIDA,1,25/11/2017,31/12/2023,24/10/2024
314610,202410,23.068.737/0001-41,LAR SÃO VICENTE DE PAULO DE OURO PRETO,VÁLIDA,1,01/01/2020,31/12/2023,24/10/2024
261110,202410,23.075.437/0001-90,CASA DO IDOSO CANTINHO DO ACONCHEGO,VIGENTE,2,30/01/2022,29/01/2027,24/10/2024
317100,202410,23.089.451/0001-42,ASILO SAO VICENTE DE PAULO,VIGENTE,2,31/08/2020,31/12/2024,24/10/2024
313420,202410,23.091.630/0001-14,LAR DO IDOSO PADRE LINO JOSE CORRER,VIGENTE,2,30/07/2021,31/12/2025,24/10/2024
